date,stationid,node_id,reach_id,COMID,wse,wse_u,width,width_u
2024-03-31,tieling,42481500090741,42481500091,42059330,52.75881,0.18608,65.634001,2.408829
2024-03-31,tieling,42481500090751,42481500091,42059330,52.60341,0.11182,86.230365,4.159096
2024-04-01,kuerbin,42257000080041,42257000081,42026066,109.42111,0.40438,93.93089,3.451719
2024-04-01,kuerbin,42257000080051,42257000081,42026066,109.66285,0.19538,104.55987,4.737052
2024-04-01,kuerbin,42257000080061,42257000081,42026066,109.91109,0.13998,88.079512,3.962452
2024-04-01,shuanghetun,42258000020291,42258000021,42025887,108.48898,0.1515,98.421889,2.792181
2024-04-01,shuanghetun,42258000020301,42258000021,42025887,108.33256,0.15802,135.892818,4.180562
2024-04-01,shuanghetun,42258000020311,42258000021,42025887,109.17719,0.35819,123.130299,3.413359
2024-04-01,tonghua,42440400440881,42440400441,42060702,372.64568,0.11378,262.035338,5.908699
2024-04-01,tonghua,42440400440891,42440400441,42060702,372.78832,0.11129,333.840172,7.265181
2024-04-01,tonghua,42440400440901,42440400441,42060702,372.90971,0.10487,200.723869,5.478871
2024-04-02,fuyu,42246100030141,42246100031,42047860,128.70925,0.09479,378.35173,6.992976
2024-04-02,humaqiao,42272100010481,42272100011,42012937,169.70356,0.10735,198.061202,5.509992
2024-04-02,humaqiao,42272100010491,42272100011,42012937,170.02813,0.09815,264.639032,8.214589
2024-04-02,humaqiao,42272100010501,42272100011,42012937,170.22745,0.10124,252.464732,8.734053
2024-04-02,luanxian,43120100180183,43120100183,43004870,28.23781,0.12335,181.115095,4.765866
2024-04-02,luanxian,43120100180193,43120100183,43004870,21.92712,0.30841,232.087319,6.691804
2024-04-02,luanxian,43120100180203,43120100183,43004870,21.43106,0.15371,203.297508,5.70771
2024-04-02,tieling,42481500090741,42481500091,42059330,52.86037,0.10291,97.787221,4.202859
2024-04-02,tieling,42481500090751,42481500091,42059330,52.81526,0.10058,112.699129,4.370807
2024-04-04,huaibin,43428700010821,43428700011,43044183,22.62029,0.11277,152.664398,3.006141
2024-04-05,longmenzhen,43210800200011,43210800201,43027970,149.34303,0.11776,168.729778,6.323728
2024-04-05,longmenzhen,43210800200021,43210800201,43027970,149.2732,0.11624,72.399941,3.806257
2024-04-07,jiamusi,42241500050101,42241500051,42037498,75.37538,0.09165,1072.983316,17.046013
2024-04-07,jiamusi,42241500050111,42241500051,42037498,75.41818,0.09176,1134.862722,19.136863
2024-04-10,jiamusi,42241500050101,42241500051,42037498,75.51276,0.092,1012.428607,9.706155
2024-04-10,jiamusi,42241500050111,42241500051,42037498,75.50935,0.09182,1145.467772,11.087012
2024-04-10,tieling,42481500090731,42481500091,42059330,52.51403,0.09878,111.785205,5.601481
2024-04-10,tieling,42481500090741,42481500091,42059330,52.65338,0.10028,119.526229,5.407938
2024-04-10,tieling,42481500090751,42481500091,42059330,52.64422,0.10175,118.751731,5.121345
2024-04-11,kuerbin,42257000080041,42257000081,42026066,109.6612,0.14515,114.890526,4.114089
2024-04-11,kuerbin,42257000080051,42257000081,42026066,109.91617,0.18943,92.282122,3.008837
2024-04-11,kuerbin,42257000080061,42257000081,42026066,109.99595,0.1663,78.170786,3.719139
2024-04-11,lianhua,42243200030021,42243200031,42045708,110.48047,0.09285,288.816549,7.083869
2024-04-11,lianhua,42243200030031,42243200031,42045708,110.68103,0.09582,222.564408,6.129552
2024-04-11,shuanghetun,42258000020291,42258000021,42025887,109.3999,0.15327,82.33105,3.289941
2024-04-11,shuanghetun,42258000020301,42258000021,42025887,109.75974,0.14371,129.397864,5.344558
2024-04-11,tangmazhai,42460001470281,42460001471,42061735,3.1462,0.09832,107.150801,5.850832
2024-04-11,tangmazhai,42460001470291,42460001471,42061735,3.04927,0.0975,115.836015,5.585653
2024-04-11,tangmazhai,42460001470301,42460001471,42061735,3.12118,0.09836,161.158688,7.058471
2024-04-11,tonghe,42243100090651,42243100091,42045560,101.27074,0.09125,1125.588097,10.767615
2024-04-11,tonghe,42243100090661,42243100091,42045560,101.25433,0.09124,1098.160349,10.416802
2024-04-11,tonghua,42440400440881,42440400441,42060702,372.73235,0.11658,246.386483,5.276595
2024-04-11,tonghua,42440400440891,42440400441,42060702,372.76389,0.12391,275.865052,5.721898
2024-04-11,tonghua,42440400440901,42440400441,42060702,373.04544,0.12686,199.056046,4.51327
2024-04-11,xingjiawopeng,42460000140161,42460000141,42061756,2.90035,0.10113,101.782046,6.253523
2024-04-11,xingjiawopeng,42460000140171,42460000141,42061756,2.89681,0.09927,89.621723,5.874354
2024-04-11,xingjiawopeng,42460000140181,42460000141,42061756,2.94061,0.09971,92.501613,6.294232
2024-04-12,fuyu,42246100030131,42246100031,42047860,128.37639,0.09894,336.425822,6.475785
2024-04-12,fuyu,42246100030141,42246100031,42047860,128.37559,0.0995,375.047218,6.350876
2024-04-12,fuyu,42246100030151,42246100031,42047860,128.31962,0.09823,363.771921,5.62366
2024-04-12,tieling,42481500090731,42481500091,42059330,52.738,0.11352,111.149046,4.990057
2024-04-12,tieling,42481500090741,42481500091,42059330,52.66255,0.1074,132.277946,4.696854
2024-04-12,tieling,42481500090751,42481500091,42059330,52.66919,0.10736,137.077869,4.580052
2024-04-13,humaqiao,42272100010491,42272100011,42012937,169.92624,0.10712,279.830047,4.529861
2024-04-13,humaqiao,42272100010501,42272100011,42012937,170.22001,0.11311,265.62938,6.170836
2024-04-13,liujiatun,42249800030261,42249800031,42025877,223.1697,0.11679,165.637316,5.183528
2024-04-13,liujiatun,42249800030271,42249800031,42025877,223.14457,0.10411,144.576147,5.915272
2024-04-13,liujiatun,42249800030281,42249800031,42025877,223.5615,0.24378,153.743312,6.210349
2024-04-13,shihuiyao,42249900150171,42249900151,42020496,270.90584,0.10516,376.801747,11.382695
2024-04-13,shihuiyao,42249900150181,42249900151,42020496,271.551,0.11886,208.164845,6.475244
2024-04-13,shihuiyao,42249900150191,42249900151,42020496,271.73596,0.14796,141.254945,4.903981
2024-04-16,longmenzhen,43210800200011,43210800201,43027970,149.15341,0.11963,252.598798,6.281709
2024-04-16,longmenzhen,43210800200021,43210800201,43027970,148.98112,0.13149,122.038814,4.265002
2024-04-18,changjiangtun,42242100060571,42242100061,42043227,114.32784,0.09419,270.006442,9.072889
2024-04-18,changjiangtun,42242100060581,42242100061,42043227,114.3552,0.09344,213.065328,7.135456
2024-04-18,changjiangtun,42242100060591,42242100061,42043227,114.32351,0.09327,256.798613,8.653825
2024-04-18,lianhua,42243200030011,42243200031,42045708,110.52616,0.09271,553.428462,12.170057
2024-04-18,lianhua,42243200030021,42243200031,42045708,110.63673,0.09299,319.291518,8.421254
2024-04-18,lianhua,42243200030031,42243200031,42045708,110.74858,0.0948,240.209071,7.009064
2024-04-18,tonghe,42243100090651,42243100091,42045560,100.67925,0.09196,1114.450892,11.403005
2024-04-18,tonghe,42243100090661,42243100091,42045560,100.74905,0.09202,1088.294671,11.340941
2024-04-19,liujiatun,42249800030261,42249800031,42025877,222.68669,0.11389,255.187374,8.013881
2024-04-19,shihuiyao,42249900150171,42249900151,42020496,271.47921,0.09325,147.198225,9.516743
2024-04-19,shihuiyao,42249900150181,42249900151,42020496,271.61127,0.09738,143.476441,7.381679
2024-04-19,shihuiyao,42249900150191,42249900151,42020496,271.62082,0.09314,162.403067,8.804419
2024-04-21,tieling,42481500090741,42481500091,42059330,53.12273,0.1922,64.894208,1.827992
2024-04-21,tieling,42481500090751,42481500091,42059330,52.7653,0.12444,69.191011,3.173765
2024-04-22,kuerbin,42257000080041,42257000081,42026066,109.08078,0.1157,124.267929,5.083056
2024-04-22,kuerbin,42257000080051,42257000081,42026066,109.57581,0.13656,100.29547,5.182164
2024-04-22,kuerbin,42257000080061,42257000081,42026066,109.5223,0.12505,90.330344,3.866121
2024-04-22,shuanghetun,42258000020291,42258000021,42025887,108.86842,0.10038,125.541534,4.794629
2024-04-22,shuanghetun,42258000020301,42258000021,42025887,108.93704,0.11697,152.474077,5.851713
2024-04-22,shuanghetun,42258000020311,42258000021,42025887,109.04319,0.13462,140.259314,5.12789
2024-04-22,tonghua,42440400440881,42440400441,42060702,372.63062,0.11795,234.983681,5.83343
2024-04-22,tonghua,42440400440891,42440400441,42060702,373.60748,0.10558,307.310342,7.465247
2024-04-22,tonghua,42440400440901,42440400441,42060702,372.90882,0.1045,197.241062,5.439476
2024-04-23,humaqiao,42272100010491,42272100011,42012937,170.16827,0.0918,310.134993,9.062397
2024-04-23,humaqiao,42272100010501,42272100011,42012937,170.333,0.09418,245.148417,8.501228
2024-04-23,liujiatun,42249800030261,42249800031,42025877,223.09297,0.12106,153.554698,4.483882
2024-04-23,liujiatun,42249800030271,42249800031,42025877,223.09152,0.11064,151.89446,4.058498
2024-04-23,liujiatun,42249800030281,42249800031,42025877,223.09253,0.11747,168.311244,5.00818
2024-04-23,luanxian,43120100180183,43120100183,43004870,20.67678,0.11457,253.056402,8.49299
2024-04-23,luanxian,43120100180193,43120100183,43004870,20.66444,0.11687,313.185745,9.255027
2024-04-23,luanxian,43120100180203,43120100183,43004870,20.7175,0.11947,172.658408,7.083155
2024-04-23,tieling,42481500090741,42481500091,42059330,53.10445,0.13351,88.664242,3.635545
2024-04-23,tieling,42481500090751,42481500091,42059330,52.95537,0.10332,107.96919,4.165325
2024-04-26,heishiguan,43210800030551,43210800031,43027816,109.40925,0.19295,124.200932,3.481578
2024-04-26,heishiguan,43210800030561,43210800031,43027816,109.3826,0.12758,122.967671,4.231328
2024-04-26,heishiguan,43210800030571,43210800031,43027816,109.26426,0.12385,99.209532,3.668021
2024-04-26,longmenzhen,43210800200011,43210800201,43027970,149.04081,0.10753,242.437779,5.972357
2024-04-26,longmenzhen,43210800200021,43210800201,43027970,149.07942,0.10322,148.869942,4.515185
2024-04-28,jiamusi,42241500050101,42241500051,42037498,74.45163,0.0906,970.930895,16.369045
2024-04-28,jiamusi,42241500050111,42241500051,42037498,74.45863,0.09221,1107.239716,17.136354
2024-04-29,lianhua,42243200030021,42243200031,42045708,109.75376,0.09504,246.122537,6.620292
2024-04-29,lianhua,42243200030031,42243200031,42045708,109.99942,0.10093,187.546917,5.518945
2024-04-29,tonghe,42243100090651,42243100091,42045560,100.36187,0.09402,1073.565364,7.143801
2024-04-29,tonghe,42243100090661,42243100091,42045560,100.32492,0.09433,1073.681709,6.024972
2024-05-01,jiamusi,42241500050101,42241500051,42037498,74.19446,0.09189,991.208759,9.302135
2024-05-01,jiamusi,42241500050111,42241500051,42037498,74.24339,0.09213,1051.83386,9.744801
2024-05-01,tieling,42481500090741,42481500091,42059330,52.86901,0.10959,80.631514,4.209542
2024-05-01,tieling,42481500090751,42481500091,42059330,52.80562,0.10429,105.33924,4.943112
2024-05-02,kuerbin,42257000080041,42257000081,42026066,108.86349,0.10565,97.436228,4.272175
2024-05-02,kuerbin,42257000080051,42257000081,42026066,108.86692,0.10174,101.879336,4.505224
2024-05-02,kuerbin,42257000080061,42257000081,42026066,108.88339,0.10137,73.797697,3.742266
2024-05-02,lianhua,42243200030021,42243200031,42045708,109.84987,0.09493,257.600117,7.159249
2024-05-02,lianhua,42243200030031,42243200031,42045708,110.09406,0.10427,195.297975,5.64903
2024-05-02,shuanghetun,42258000020291,42258000021,42025887,108.33059,0.09686,108.731407,3.927183
2024-05-02,shuanghetun,42258000020301,42258000021,42025887,108.41499,0.09809,137.726102,4.848448
2024-05-02,shuanghetun,42258000020311,42258000021,42025887,108.5548,0.09564,134.842773,4.557296
2024-05-02,tangmazhai,42460001470281,42460001471,42061735,4.02024,0.09832,137.621398,6.080931
2024-05-02,tangmazhai,42460001470291,42460001471,42061735,3.89767,0.09585,126.345202,5.808277
2024-05-02,tangmazhai,42460001470301,42460001471,42061735,4.00283,0.09656,184.765998,7.104177
2024-05-02,tonghe,42243100090651,42243100091,42045560,100.48089,0.09276,1120.291165,10.167778
2024-05-02,tonghe,42243100090661,42243100091,42045560,100.57309,0.09245,1066.044767,10.242057
2024-05-02,xingjiawopeng,42460000140161,42460000141,42061756,3.11534,0.09756,121.721527,6.810985
2024-05-02,xingjiawopeng,42460000140171,42460000141,42061756,3.16004,0.09849,99.481643,6.288015
2024-05-02,xingjiawopeng,42460000140181,42460000141,42061756,3.12832,0.10006,97.976606,6.253492
2024-05-03,tieling,42481500090731,42481500091,42059330,52.73977,0.10775,111.412313,4.689542
2024-05-03,tieling,42481500090741,42481500091,42059330,52.74496,0.10473,128.176073,4.828506
2024-05-03,tieling,42481500090751,42481500091,42059330,52.86252,0.10138,134.565153,4.892539
2024-05-04,humaqiao,42272100010481,42272100011,42012937,170.50662,0.09783,256.290514,4.521459
2024-05-04,humaqiao,42272100010491,42272100011,42012937,170.68525,0.1065,223.869598,4.029119
2024-05-04,liujiatun,42249800030261,42249800031,42025877,223.32889,0.10112,161.816665,6.885693
2024-05-04,liujiatun,42249800030271,42249800031,42025877,223.41927,0.09616,152.447068,6.326911
2024-05-04,liujiatun,42249800030281,42249800031,42025877,223.51796,0.10561,162.128512,7.267951
2024-05-04,shihuiyao,42249900150171,42249900151,42020496,271.8035,0.09577,197.443525,10.445306
2024-05-04,shihuiyao,42249900150181,42249900151,42020496,271.88838,0.09374,183.792868,8.167315
2024-05-04,shihuiyao,42249900150191,42249900151,42020496,271.91232,0.09306,152.951341,9.208824
2024-05-07,longmenzhen,43210800200021,43210800201,43027970,149.0769,0.30574,17.344127,1.51667
2024-05-09,changjiangtun,42242100060581,42242100061,42043227,112.76304,0.0938,223.582473,5.586446
2024-05-09,changjiangtun,42242100060591,42242100061,42043227,112.65547,0.09266,223.923127,7.978607
2024-05-09,lianhua,42243200030021,42243200031,42045708,109.66734,0.10917,101.79368,4.897481
2024-05-10,liujiatun,42249800030261,42249800031,42025877,222.82793,0.10782,180.645764,8.863225
2024-05-10,liujiatun,42249800030281,42249800031,42025877,223.05819,0.10838,213.966834,6.379112
2024-05-10,shihuiyao,42249900150191,42249900151,42020496,271.32864,0.09414,115.074881,7.813032
2024-05-12,jiamusi,42241500050101,42241500051,42037498,73.2644,0.0921,998.005905,8.909335
2024-05-12,jiamusi,42241500050111,42241500051,42037498,73.34273,0.09275,1052.238751,8.816915
2024-05-12,lianhua,42243200030031,42243200031,42045708,111.06639,0.10592,153.367985,5.608798
2024-05-12,lianhua,42243200030041,42243200031,42045708,110.64547,0.10067,237.02021,8.000429
2024-05-12,tonghe,42243100090651,42243100091,42045560,99.79921,0.09533,1063.901124,9.539421
2024-05-12,tonghe,42243100090661,42243100091,42045560,99.99582,0.09681,1083.400677,10.140246
2024-05-13,kuerbin,42257000080041,42257000081,42026066,108.38732,0.12764,74.546994,3.98622
2024-05-13,shuanghetun,42258000020291,42258000021,42025887,108.82565,0.09856,124.044838,4.951382
2024-05-13,shuanghetun,42258000020301,42258000021,42025887,108.96056,0.11742,136.690136,5.220882
2024-05-13,shuanghetun,42258000020311,42258000021,42025887,108.85403,0.12254,120.554663,3.432359
2024-05-13,tonghua,42440400440891,42440400441,42060702,372.8596,0.13096,351.592349,6.68119
2024-05-13,tonghua,42440400440901,42440400441,42060702,372.9312,0.1067,218.871525,5.424053
2024-05-14,humaqiao,42272100010491,42272100011,42012937,170.17019,0.09285,300.716381,8.619151
2024-05-14,humaqiao,42272100010501,42272100011,42012937,170.29096,0.09396,264.809968,8.54386
2024-05-14,liujiatun,42249800030261,42249800031,42025877,223.07589,0.1096,169.078986,4.769994
2024-05-14,liujiatun,42249800030271,42249800031,42025877,223.18173,0.10494,149.812304,3.939814
2024-05-14,liujiatun,42249800030281,42249800031,42025877,223.25095,0.11411,174.193768,4.620793
2024-05-14,tieling,42481500090731,42481500091,42059330,53.19743,0.10787,114.544822,4.494645
2024-05-14,tieling,42481500090741,42481500091,42059330,53.37599,0.10261,137.515998,4.677066
2024-05-14,tieling,42481500090751,42481500091,42059330,53.24072,0.10285,115.355682,4.383201
2024-05-17,heishiguan,43210800030551,43210800031,43027816,109.54737,0.16871,156.011233,3.914576
2024-05-17,heishiguan,43210800030561,43210800031,43027816,109.74366,0.12037,156.035562,4.344098
2024-05-17,heishiguan,43210800030571,43210800031,43027816,109.70198,0.11725,125.091573,3.776416
2024-05-20,lianhua,42243200030021,42243200031,42045708,109.44005,0.10085,155.448285,5.451176
2024-05-20,lianhua,42243200030031,42243200031,42045708,110.01264,0.14359,85.645053,2.806134
2024-05-21,jiamusi,42241500050101,42241500051,42037498,74.14842,0.09253,989.667415,9.156851
2024-05-21,jiamusi,42241500050111,42241500051,42037498,74.13811,0.09275,1044.292858,9.306501
2024-05-22,kuerbin,42257000080041,42257000081,42026066,109.07203,0.15979,83.818889,3.161753
2024-05-22,kuerbin,42257000080051,42257000081,42026066,109.62339,0.3166,40.276157,1.37282
2024-05-22,kuerbin,42257000080061,42257000081,42026066,109.45628,0.23045,28.011025,1.68808
2024-05-22,lianhua,42243200030021,42243200031,42045708,109.48359,0.09568,165.761996,6.609421
2024-05-22,lianhua,42243200030031,42243200031,42045708,109.74117,0.10647,122.335332,4.906385
2024-05-22,shuanghetun,42258000020291,42258000021,42025887,108.46257,0.11335,100.854594,3.929503
2024-05-22,shuanghetun,42258000020301,42258000021,42025887,108.50159,0.10629,111.545206,4.26047
2024-05-22,tieling,42481500090731,42481500091,42059330,53.28834,0.09944,116.319331,5.759199
2024-05-22,tieling,42481500090741,42481500091,42059330,53.34124,0.10015,161.36707,6.379602
2024-05-22,tieling,42481500090751,42481500091,42059330,53.38911,0.10512,124.069179,5.245024
2024-05-22,tonghe,42243100090651,42243100091,42045560,100.42035,0.09233,1088.599737,9.317984
2024-05-22,tonghe,42243100090661,42243100091,42045560,100.45673,0.09276,1040.319665,8.474577
2024-05-23,tieling,42481500090741,42481500091,42059330,53.7961,0.14905,79.751293,2.958547
2024-05-23,xingjiawopeng,42460000140161,42460000141,42061756,2.83989,0.10008,113.334748,6.986673
2024-05-23,xingjiawopeng,42460000140171,42460000141,42061756,2.85824,0.10329,102.145456,6.244416
2024-05-23,xingjiawopeng,42460000140181,42460000141,42061756,3.03341,0.10216,85.154136,5.983055
2024-05-27,heishiguan,43210800030551,43210800031,43027816,109.01505,0.1316,65.274121,3.25848
2024-05-27,heishiguan,43210800030561,43210800031,43027816,108.73078,0.12388,85.921412,3.35882
2024-05-27,huaibin,43428700010821,43428700011,43044183,21.11338,0.10824,153.06908,4.433617
2024-05-28,longmenzhen,43210800200011,43210800201,43027970,149.48388,0.11071,244.135542,6.536934
2024-05-28,longmenzhen,43210800200021,43210800201,43027970,149.12638,0.10807,139.845269,4.287163
2025-05-03,humaqiao,42272100010481,42272100011,42012937,170.88424,0.09196,298.308091,8.302703
2025-05-03,humaqiao,42272100010491,42272100011,42012937,171.13472,0.09227,303.686639,8.888729
2025-05-03,humaqiao,42272100010501,42272100011,42012937,171.21321,0.09252,306.779514,8.784947
2025-05-03,liujiatun,42249800140261,42249800141,42025877,223.88353,0.13823,166.067096,3.160435
2025-05-06,heishiguan,43210800030551,43210800031,43027816,109.586,0.18486,147.824178,3.72633
2025-05-06,heishiguan,43210800030561,43210800031,43027816,109.81477,0.12165,160.862088,4.500667
2025-05-06,heishiguan,43210800030571,43210800031,43027816,109.85175,0.11917,129.624361,3.976608
2025-05-07,baimasi,43210800530011,43210800531,43030084,112.94211,0.09413,183.10455,9.136944
2025-05-07,baimasi,43210800530021,43210800531,43030084,112.954,0.09292,219.316277,7.904982
2025-05-07,longmenzhen,43210800200011,43210800201,43027970,149.0975,0.10763,215.675147,6.200619
2025-05-07,longmenzhen,43210800200021,43210800201,43027970,148.94229,0.10389,140.512223,4.53469
2025-05-09,jiamusi,42241500050101,42241500051,42037498,74.33585,0.09089,1015.795007,16.791966
2025-05-09,jiamusi,42241500050111,42241500051,42037498,74.37462,0.09096,1194.00263,17.374756
2025-05-10,lianhua,42243200030021,42243200031,42045708,110.57462,0.09972,443.419434,9.360641
2025-05-10,lianhua,42243200030031,42243200031,42045708,111.06496,0.10073,310.71461,7.415741
2025-05-10,tonghe,42243100090651,42243100091,42045560,100.57216,0.09859,1083.634121,8.13628
2025-05-10,tonghe,42243100090661,42243100091,42045560,100.58743,0.0963,1043.791036,8.590775
2025-05-11,jiamusi,42241500050101,42241500051,42037498,74.46419,0.09197,991.798359,9.465003
2025-05-11,jiamusi,42241500050111,42241500051,42037498,74.50002,0.09256,1083.964555,10.722216
2025-05-12,kuerbin,42257000080041,42257000081,42026066,108.33303,0.1276,66.147368,3.245733
2025-05-12,lianhua,42243200030021,42243200031,42045708,110.11348,0.09464,229.485747,6.872801
2025-05-12,lianhua,42243200030031,42243200031,42045708,110.23971,0.09654,158.942661,4.866283
2025-05-12,lianhua,42243200030041,42243200031,42045708,110.3411,0.09943,128.745634,4.704071
2025-05-12,shuanghetun,42258000020291,42258000021,42025887,108.15744,0.10467,102.834317,3.511625
2025-05-12,shuanghetun,42258000020301,42258000021,42025887,108.17404,0.10466,136.137661,4.271229
2025-05-12,shuanghetun,42258000020311,42258000021,42025887,108.41796,0.1118,107.896867,3.788629
2025-05-12,tieling,42481500090731,42481500091,42059330,53.67685,0.10208,129.364379,5.542091
2025-05-12,tieling,42481500090741,42481500091,42059330,53.63737,0.09977,167.548185,6.219947
2025-05-12,tieling,42481500090751,42481500091,42059330,53.83173,0.11258,121.792232,4.955988
2025-05-13,fuyu,42246100030131,42246100031,42047860,129.78597,0.09773,373.263422,6.480524
2025-05-13,fuyu,42246100030151,42246100031,42047860,129.7728,0.10362,349.466453,5.148887
2025-05-13,tangmazhai,42460001470281,42460001471,42061735,4.72533,0.09927,156.223139,7.014796
2025-05-13,tangmazhai,42460001470291,42460001471,42061735,4.9027,0.09884,129.065594,5.43928
2025-05-13,tangmazhai,42460001470301,42460001471,42061735,4.97615,0.09957,189.657271,7.26743
2025-05-13,tieling,42481500090731,42481500091,42059330,53.50036,0.1051,104.230734,4.524591
2025-05-13,tieling,42481500090741,42481500091,42059330,53.6203,0.10075,136.676006,4.939141
2025-05-13,tieling,42481500090751,42481500091,42059330,53.60969,0.10212,114.970245,4.533914
2025-05-13,xingjiawopeng,42460000140161,42460000141,42061756,3.26945,0.10199,132.85884,6.539001
2025-05-13,xingjiawopeng,42460000140171,42460000141,42061756,3.32368,0.10169,103.92846,6.198231
2025-05-13,xingjiawopeng,42460000140181,42460000141,42061756,3.36303,0.10463,87.49717,5.620426
2025-05-14,humaqiao,42272100010481,42272100011,42012937,170.8719,0.09534,259.983182,4.836265
2025-05-14,liujiatun,42249800030261,42249800031,42025877,223.12632,0.09608,168.457509,5.799051
2025-05-14,shihuiyao,42249900150171,42249900151,42020496,271.44736,0.097,171.45087,10.006705
2025-05-14,shihuiyao,42249900150181,42249900151,42020496,271.54438,0.09649,151.528863,8.062491
2025-05-14,shihuiyao,42249900150191,42249900151,42020496,271.61613,0.09159,178.733681,9.307198
2025-05-17,baimasi,43210800530011,43210800531,43030084,112.85099,0.0956,254.055385,11.17157
2025-05-17,baimasi,43210800530021,43210800531,43030084,112.80607,0.09461,227.460067,9.012627
2025-05-17,heishiguan,43210800030551,43210800031,43027816,108.90165,0.1288,111.519828,3.86501
2025-05-17,heishiguan,43210800030561,43210800031,43027816,108.98493,0.11867,103.17877,3.922848
2025-05-17,heishiguan,43210800030571,43210800031,43027816,108.98881,0.2356,75.930013,2.238364
2025-05-17,huaibin,43428700010821,43428700011,43044183,21.34638,0.10722,165.326562,4.839501
2025-05-18,longmenzhen,43210800200011,43210800201,43027970,148.94687,0.11454,265.058362,6.339258
2025-05-18,longmenzhen,43210800200021,43210800201,43027970,149.08749,0.12445,140.48142,4.267763
2025-05-20,changjiangtun,42242100060571,42242100061,42043227,114.88608,0.09402,278.198788,9.126792
2025-05-20,changjiangtun,42242100060581,42242100061,42043227,114.86573,0.09391,219.036861,7.678551
2025-05-20,lianhua,42243200030021,42243200031,42045708,110.53704,0.09555,294.199746,7.90822
2025-05-20,lianhua,42243200030031,42243200031,42045708,111.65097,0.09343,561.368681,10.97091
2025-05-20,lianhua,42243200030041,42243200031,42045708,111.21158,0.09388,618.36983,13.041639
2025-05-22,jiamusi,42241500050101,42241500051,42037498,75.63868,0.09142,1030.479129,10.573069
2025-05-22,jiamusi,42241500050111,42241500051,42037498,75.63371,0.09141,1135.249096,11.96789
2025-05-22,lianhua,42243200030021,42243200031,42045708,110.20053,0.09933,193.612316,6.423759
2025-05-22,lianhua,42243200030031,42243200031,42045708,110.20897,0.0971,177.446856,5.344555
2025-05-22,lianhua,42243200030041,42243200031,42045708,110.23318,0.10236,140.965535,4.933007
2025-05-23,kuerbin,42257000080041,42257000081,42026066,108.36473,0.11702,72.526178,3.804275
2025-05-23,shuanghetun,42258000020291,42258000021,42025887,108.79364,0.09641,123.106009,4.636671
2025-05-23,shuanghetun,42258000020301,42258000021,42025887,108.81032,0.09939,132.193274,4.645353
2025-05-23,shuanghetun,42258000020311,42258000021,42025887,108.92232,0.15647,107.263307,2.652343
2025-05-23,tonghua,42440400440881,42440400441,42060702,372.99856,0.18603,258.179889,5.177651
2025-05-23,tonghua,42440400440891,42440400441,42060702,372.79182,0.10359,270.973038,6.991522
2025-05-23,tonghua,42440400440901,42440400441,42060702,372.9691,0.10756,212.006655,5.932088
2025-05-24,humaqiao,42272100010481,42272100011,42012937,171.00387,0.09195,297.153499,8.656228
2025-05-24,humaqiao,42272100010491,42272100011,42012937,171.20447,0.09519,299.759847,9.161846
2025-05-24,humaqiao,42272100010501,42272100011,42012937,171.28049,0.09319,290.492631,8.745897
2025-05-24,liujiatun,42249800030261,42249800031,42025877,223.3344,0.13984,163.612761,3.234358
2025-05-25,luanxian,43120100180183,43120100183,43004870,20.92086,0.11876,310.673062,8.589339
2025-05-25,luanxian,43120100180193,43120100183,43004870,20.90179,0.10866,331.169682,9.667747
2025-05-28,baimasi,43210800530011,43210800531,43030084,112.7883,0.09333,209.463278,9.581801
2025-05-28,baimasi,43210800530021,43210800531,43030084,112.77513,0.09292,108.54761,6.425854
2025-05-28,longmenzhen,43210800200011,43210800201,43027970,149.18839,0.10967,237.515251,6.531615
2025-05-28,longmenzhen,43210800200021,43210800201,43027970,149.08133,0.11679,121.861687,4.40667
2025-05-29,jiamusi,42241500050101,42241500051,42037498,74.72315,0.09097,988.668542,16.469191
2025-05-29,jiamusi,42241500050111,42241500051,42037498,74.80287,0.09113,1154.917757,19.507272
2025-05-30,lianhua,42243200030021,42243200031,42045708,109.53155,0.10258,194.094475,5.866095
2025-05-30,lianhua,42243200030031,42243200031,42045708,109.97206,0.10224,157.070131,5.679292
2025-05-30,tonghe,42243100090651,42243100091,42045560,100.94381,0.09424,1049.632189,8.429328
2025-05-30,tonghe,42243100090661,42243100091,42045560,101.01029,0.09397,1088.785633,7.827477
2025-06-01,tieling,42481500090731,42481500091,42059330,53.64224,0.10617,56.621774,4.07397
2025-06-01,tieling,42481500090741,42481500091,42059330,53.56501,0.12584,81.433066,3.068586
2025-06-01,tieling,42481500090751,42481500091,42059330,53.62126,0.11694,76.779063,4.202677
2025-06-02,kuerbin,42257000080041,42257000081,42026066,108.16509,0.15314,50.805696,2.964477
2025-06-02,lianhua,42243200030011,42243200031,42045708,109.75581,0.09991,186.651861,6.338565
2025-06-02,lianhua,42243200030021,42243200031,42045708,109.58279,0.0945,220.679155,6.340278
2025-06-02,lianhua,42243200030031,42243200031,42045708,110.25305,0.10484,159.247778,6.127011
2025-06-02,shuanghetun,42258000020301,42258000021,42025887,108.22852,0.11177,102.70993,3.292819
2025-06-02,tonghua,42440400440901,42440400441,42060702,372.92849,0.12422,191.205672,3.684901
2025-06-02,xingjiawopeng,42460000140161,42460000141,42061756,3.78629,0.09784,125.024309,7.077338
2025-06-02,xingjiawopeng,42460000140171,42460000141,42061756,3.89189,0.09832,109.418678,6.514525
