reach_id,time,p_lat,p_lon,wse,wse_u,width,width_u,reach_q,reach_q_b,dark_frac,ice_clim_f,obs_frac_n,ice_dyn_f,slope2,slope2_r_u,xovr_cal_q,p_width,p_n_ch_max,p_n_ch_mod,p_length,slope,slope_r_u,date
74287800181,790767541.852,46.08044645,-92.2239098,270.6021,0.09745,67.089455,0.50374,1,4,0.01387991301,2,0.98529411765,-999,0.00064221526,2.41317e-06,1,54.0,1,1,13573.625529,0.00066668608,2.262276e-05,2025-01-21 09:39:01.851999998
72556000171,786902919.744,41.30583759,-84.2254237,195.5837,0.09558,112.857712,0.641471,1,12,0.05778182233,0,0.98113207547,-999,0.0003491597,1.55695e-06,1,171.0,2,1,10677.136563,0.00036875186,3.643181e-05,2024-12-07 16:08:39.743999958
62420300021,786897566.103,-5.48044192,-49.2148733,77.9839,0.10624,128.495813,0.659554,1,12,0.02095145732,0,0.77173913043,-999,6.829788e-05,7.3861e-07,1,129.0,2,1,18399.544133,0.0001004042,1.978409e-05,2024-12-07 14:39:26.103000045
71249000081,786908893.116,52.40222708,-114.9521558,948.7653,0.09642,119.921568,0.637011,1,12,0.04603821472,1,1.0,-999,0.00167591222,3.16887e-06,1,84.0,2,1,10086.47868,0.00166769961,2.693861e-05,2024-12-07 17:48:13.116000056
74299900461,786908974.26,47.62387814,-112.5017541,1260.4014,0.09898,36.704075,0.457205,1,12,0.02147853575,1,1.0,-999,0.00304953407,2.43415e-06,1,46.5,2,1,9058.733732,0.00302713758,3.076571e-05,2024-12-07 17:49:34.259999990
22762100021,795167887.781,46.21049455,20.4232063,77.8715,0.11295,83.93908,0.505528,1,8,0.29367557622,0,0.76363636364,-999,0.00018756174,2.417e-06,0,123.0,1,1,11062.74665,0.000185879,3.482817e-05,2025-03-13 07:58:07.781000018
74298600221,795198745.581,45.63622586,-110.5553603,1371.4152,0.09381,116.835386,0.482346,1,12,0.13099938549,1,1.0,-999,0.00273552867,1.00036e-06,1,105.0,4,1,18621.107652,0.00271621945,1.377873e-05,2025-03-13 16:32:25.580999970
41200100671,795175564.134,43.59968396,141.8882408,22.1285,0.09493,148.384313,0.712986,1,8,0.08687420575,1,0.94915254237,-999,0.00064196491,1.33802e-06,0,155.0,3,1,11834.746287,0.00066075224,1.894934e-05,2025-03-13 10:06:04.133999944
73286000021,792445068.384,32.44811402,-86.1927764,40.7938,0.10323,75.184962,0.50348,1,4,0.15688610277,0,0.79245283019,-999,0.00014569584,1.52673e-06,1,84.0,1,1,10517.070678,0.00013314336,2.290807e-05,2025-02-09 19:37:48.383999944
78299700101,792403597.334,43.39376527,-112.1454984,1400.0963,0.09672,114.473645,0.636045,1,12,0.16105655917,1,0.92647058824,-999,0.00072783552,1.82654e-06,1,105.0,2,1,13609.058061,0.00078954151,2.385142e-05,2025-02-09 08:06:37.333999991
64249400141,795312454.172,-17.24821481,-55.9889447,116.6172,0.10285,171.488261,1.138798,1,8,0.16134489314,0,0.80769230769,-999,0.00010134802,1.84741e-06,0,150.0,2,1,10382.867194,0.00010148637,2.621156e-05,2025-03-15 00:07:34.172000051
73290000261,795317778.686,31.21833803,-89.0344069,22.753,0.1153,49.704931,0.367876,1,4,0.20773305327,0,0.71698113208,-999,0.00022793507,3.28489e-06,1,78.0,2,1,10609.089468,0.00022677867,2.864668e-05,2025-03-15 01:36:18.685999990
74100600171,795317778.454,31.18119546,-89.8292591,34.4646,0.09351,148.231222,1.18578,1,12,0.0010605003,0,0.98,-999,0.00018864844,7.8227e-07,1,94.0,1,1,9976.242817,0.0002030588,1.969406e-05,2025-03-15 01:36:18.453999996
74284100161,795317598.303,41.32506002,-92.907572,207.9386,0.09479,162.305502,0.548762,1,12,0.07409422032,1,0.92134831461,-999,0.00022169882,1.32821e-06,1,171.0,2,1,17797.145127,0.00020588909,1.912975e-05,2025-03-15 01:33:18.302999973
74286100021,795365354.21,41.16675304,-91.1655659,167.2696,0.09465,273.075435,0.796759,1,12,0.03715819784,1,1.0,-999,0.00025604433,1.07378e-06,1,247.5,3,1,11587.111177,0.00025602475,2.035148e-05,2025-03-15 14:49:14.210000038
74287200101,795365364.857,41.77150236,-89.7488537,185.0993,0.09622,185.169039,0.926657,1,12,0.00601013232,1,0.88888888889,-999,0.00039945008,1.0073e-06,1,160.0,3,1,10800.217488,0.00031862716,3.748461e-05,2025-03-15 14:49:24.856999993
74287400051,795365385.142,43.20331565,-90.4450834,203.3147,0.09236,357.278625,0.806983,1,12,0.02795546374,1,1.0,-999,0.00028107681,6.6473e-07,1,282.0,5,2,17620.920716,0.00027610341,1.35944e-05,2025-03-15 14:49:45.141999960
74299900461,803354152.479,46.16113917,-111.439533,1189.1856,0.09303,127.219364,0.693944,1,12,0.00211716748,0,1.0,-999,0.00121382289,8.5698e-07,0,105.0,2,1,14353.494195,0.00121732579,1.682593e-05,2025-06-16 01:55:52.478999972
78299700011,803354099.436,43.17740418,-112.4051184,1358.1486,0.09255,97.306725,0.653776,1,12,0.0583628668,0,1.0,-999,0.00109402294,7.5405e-07,0,97.0,6,1,16567.200341,0.0010962459,1.493724e-05,2025-06-16 01:54:59.435999990
78299700161,803354109.63,43.734671,-112.0912154,1451.7963,0.09718,150.968133,0.976982,1,12,0.25790393257,0,0.92452830189,-999,0.00015304229,1.49405e-06,0,120.5,2,1,10601.646662,0.00016153614,3.48953e-05,2025-06-16 01:55:09.629999995
73290000441,803347715.571,31.21916044,-89.0370841,23.1164,0.10206,56.103178,0.463149,1,12,0.08513739246,0,0.94339622642,-999,0.00022498504,4.98217e-06,0,78.0,2,1,10608.415707,0.00023951595,3.252657e-05,2025-06-16 00:08:35.570999980
74100600121,803347706.924,30.83484746,-89.7857816,23.5882,0.10302,115.022419,0.767217,1,12,0.01704443385,0,0.83,-999,0.0001707357,8.1208e-07,0,96.0,2,1,19915.175941,0.00016741319,1.388674e-05,2025-06-16 00:08:26.924000025
74100600171,803347713.754,31.25119729,-89.8501203,39.1299,0.09671,97.368976,0.428009,1,12,0.07036662335,0,0.92,-999,0.00016460871,1.27067e-06,0,94.0,2,1,19910.445999,0.00016842547,1.359663e-05,2025-06-16 00:08:33.753999949
82248000011,803392402.861,59.61709876,-127.2740843,489.4668,0.09261,156.373697,0.582994,1,12,0.01424778255,0,1.0,-999,0.00106605048,8.0615e-07,0,117.0,2,1,18221.414939,0.0010670711,1.329137e-05,2025-06-16 12:33:22.860999942
82299700051,803392450.171,57.11845592,-125.2419062,697.6424,0.09475,212.76749,0.848089,1,12,0.05301993286,0,1.0,-999,0.00095935894,7.8575e-07,0,142.0,4,1,10578.193883,0.00096194644,1.988396e-05,2025-06-16 12:34:10.171000004
78380300301,803360524.684,57.02461009,-131.6511599,56.973,0.16066,277.47186,0.662351,1,12,0.32987309776,0,0.80459770115,-999,0.0028767779,1.02133e-06,0,84.0,5,1,17330.34776,0.00246250342,6.231305e-05,2025-06-16 03:42:04.684000015
74287800181,803386482.797,46.07744226,-92.2247116,270.7344,0.1037,52.022138,0.463356,1,12,0.11832991929,0,0.77941176471,-999,0.00060603874,4.48433e-06,0,54.0,1,1,13578.452643,0.00066038022,3.791571e-05,2025-06-16 10:54:42.797000051
64289900041,803420935.688,-18.12550349,-47.693697,661.531,0.10418,75.578772,0.453284,1,4,0.1310331759,0,0.92,-999,0.00067658296,5.36738e-06,0,92.0,2,1,10040.61614,0.00067623974,2.844555e-05,2025-06-16 20:28:55.687999964
64247800351,803381439.637,-18.44536052,-54.8074484,190.5215,0.09943,227.920006,0.642925,1,12,0.36060235649,0,1.0,-999,0.00031892468,3.68569e-06,0,255.5,3,1,9252.402251,0.00032372992,2.801872e-05,2025-06-16 09:30:39.636999965
64249400781,803381405.577,-16.48026568,-54.9834046,179.6608,0.11313,89.624546,0.783836,1,4,0.17240861454,0,0.8275862069,-999,0.00019715296,9.03331e-06,0,170.0,1,1,5718.387513,0.00014921632,4.313686e-05,2025-06-16 09:30:05.577000022
64247800201,804326006.127,-18.26207039,-55.9145316,136.3132,0.09455,172.477797,0.905866,1,12,0.07006975617,0,1.0,-999,0.00031716904,4.62116e-06,0,193.0,4,1,10229.984469,0.00033184634,2.29769e-05,2025-06-27 07:53:26.126999973
64249400131,804325987.203,-17.17534249,-56.0677314,113.4675,0.10162,144.85234,0.478529,1,12,0.39129234746,0,0.79487179487,-999,0.00011449357,2.63036e-06,0,171.0,2,1,15634.549867,0.00011455374,2.433985e-05,2025-06-27 07:53:07.202999949
64249500181,804325974.882,-16.46007215,-56.1084425,123.7088,0.09648,68.508104,0.897161,1,12,0.00447090545,0,1.0,-999,0.00016723029,1.47223e-06,0,84.0,1,1,9418.940285,0.00016638115,2.586616e-05,2025-06-27 07:52:54.881999969
78380200011,804305093.172,56.74725462,-131.7063599,18.0704,0.09342,364.613385,0.946706,1,12,0.07382847846,0,1.0,-999,0.00056206135,2.94155e-06,0,254.0,5,1,11571.840774,0.00057541227,1.885824e-05,2025-06-27 02:04:53.172000051
78380300151,804305112.033,57.83848657,-131.3749033,148.9845,0.09953,210.976291,1.350792,1,12,0.00178623378,0,0.88709677419,-999,0.00123058269,7.3689e-07,0,130.0,2,1,12403.932991,0.00123818912,1.702918e-05,2025-06-27 02:05:12.032999992
82248000101,804336983.604,59.10946465,-127.5302719,587.915,0.09425,181.863114,1.466883,1,8,0.00402229776,0,1.0,-999,0.00033257558,1.08175e-06,0,121.0,2,1,9352.823185,0.00033485867,2.332012e-05,2025-06-27 10:56:23.603999972
82249500031,804336964.009,60.039474,-128.8697421,604.7659,0.09588,198.15076,0.775881,1,12,0.02072380768,0,1.0,-999,0.00049615216,1.49657e-06,0,170.0,2,1,10728.051027,0.00049509931,2.457285e-05,2025-06-27 10:56:04.008999944
82249900051,804336955.9,60.49067424,-129.1228204,682.6621,0.09817,126.79781,0.838136,1,8,0.00592132778,0,0.90196078431,-999,0.00097921204,2.89427e-06,0,117.0,2,1,10130.218938,0.00099869376,2.372134e-05,2025-06-27 10:55:55.899999976
23261000231,804306251.187,51.74226542,6.4036127,10.4398,0.09294,392.780229,1.233048,1,12,0.01132711314,0,0.97674418605,-999,0.00012737223,7.1093e-07,0,374.370209,2,1,8582.166571,0.00013949067,2.065889e-05,2025-06-27 02:24:11.187000036
74100600111,804331321.853,30.77044311,-89.8256009,19.4693,0.10664,102.325135,0.61278,1,12,0.11509550728,0,0.82,-999,0.00013507559,2.87999e-06,0,96.0,1,1,9973.388309,0.00014699187,2.619825e-05,2025-06-27 09:22:01.853000045
74100600121,804331320.801,30.83484746,-89.7857816,21.5943,0.0943,109.955432,0.582594,1,12,0.04658750443,0,0.94,-999,0.00014369229,1.03009e-06,0,96.0,2,1,19915.175941,0.00014527616,1.275532e-05,2025-06-27 09:22:00.800999999
74287200101,804378903.656,41.77577165,-89.7470003,184.8357,0.10091,132.694062,0.655322,1,12,0.25644308631,0,0.92592592593,-999,0.00039791783,3.4874e-06,0,160.0,3,1,10797.601185,0.00032661002,2.134081e-05,2025-06-27 22:35:03.656000018
75120500111,804378699.433,30.41960747,-93.7267757,8.5171,0.10466,90.573078,0.735878,1,12,0.04879435358,0,0.86274509804,-999,0.00013090581,1.17822e-06,0,87.0,1,1,10179.97321,0.0001314542,2.179193e-05,2025-06-27 22:31:39.432999969
81160500011,804311308.284,59.30323529,-157.5676156,21.106,0.09273,428.795946,0.838587,1,12,0.03417153722,0,1.0,-999,0.00033558955,6.2903e-07,0,290.0,6,1,16687.702209,0.00033488686,1.324454e-05,2025-06-27 03:48:28.284000039
74224000101,792743318.102,33.88003458,-94.3546642,87.5817,0.09827,69.613875,0.438569,1,12,0.05367892235,0,0.75824175824,-999,0.00017360623,1.04378e-06,1,63.0,1,1,18217.996871,0.00017014151,1.689098e-05,2025-02-13 06:28:38.101999998
74288100051,792791004.212,44.72424522,-93.62752,210.3893,0.10553,67.017745,0.320745,1,12,0.2619441431,2,0.75,-999,0.0001095788,3.65604e-06,1,84.0,1,1,14438.146892,0.00012739808,3.176849e-05,2025-02-13 19:43:24.212000012
23285000111,792766430.225,51.62324041,12.9729511,73.8755,0.09347,102.466918,0.714253,1,8,0.00178719368,1,1.0,-999,0.0002020073,9.5515e-07,0,126.524475,1,1,11552.070901,0.0001905398,2.068775e-05,2025-02-13 12:53:50.225000024
62480900181,792777606.719,-15.25493947,-53.0642965,341.0039,0.10141,82.688804,0.628842,1,8,0.21680683178,0,0.86538461538,-999,0.0001154652,2.29463e-06,0,94.0,1,1,10393.606913,0.00012093752,2.631162e-05,2025-02-13 16:00:06.718999982
64186700111,792777346.375,-30.22977029,-54.9068304,84.4478,0.096,126.264497,0.571099,0,0,0.21593171496,0,0.94444444444,-999,0.00015877652,2.06217e-06,0,105.0,2,1,10812.869004,0.00014506194,2.308339e-05,2025-02-13 15:55:46.375000000
63540100191,799257394.578,-16.1256179,-40.337246,155.3089,0.09656,258.767469,0.852967,1,8,0.25438965043,0,0.92307692308,-999,0.00039206486,1.77993e-06,0,306.0,4,1,10439.202132,0.00041110378,2.991296e-05,2025-04-29 15:56:34.577999949
14449100061,799204832.471,10.95315648,-0.3790413,165.776,0.09199,114.487704,0.627035,1,8,0.00826737245,0,1.0,-999,0.00033280376,4.1635e-07,0,105.0,2,1,19715.366073,0.00032821598,1.091945e-05,2025-04-29 01:20:32.470999956
81280100011,799242814.578,63.56170971,-137.3933273,440.8554,0.10223,61.910732,0.660504,1,8,0.13733623935,1,0.85714285714,-999,0.00187370682,4.70185e-06,0,45.0,2,1,8393.323198,0.00187913175,4.662149e-05,2025-04-29 11:53:34.577999949
21302300161,799237854.979,41.63206853,26.5654041,29.8504,0.09975,187.610765,0.677985,1,8,0.00575290102,0,0.8,-999,0.00047884276,9.7423e-07,0,180.0,5,1,17932.196306,0.00042692168,1.520069e-05,2025-04-29 10:30:54.978999972
74294700281,795883961.179,42.13612845,-104.3938644,1265.4863,0.09489,32.659759,0.309677,1,4,0.0694510725,0,0.98901098901,-999,0.000938402,3.03094e-06,1,63.0,2,1,18283.094256,0.0009247478,2.473507e-05,2025-03-21 14:52:41.179000020
52174000461,795914179.503,5.31321625,117.6141079,17.1534,0.09912,93.934807,0.613441,1,12,0.01831818399,0,0.96153846154,-999,0.00014131451,2.36528e-06,1,94.0,1,1,10377.230968,0.0001512957,2.666448e-05,2025-03-21 23:16:19.503000020
62445300531,795911189.195,-11.26923906,-48.4592851,213.3548,0.09926,661.923827,1.210346,1,12,0.2967694131,0,0.86,-999,0.00011577607,1.73768e-06,1,642.0,3,1,9941.712819,0.00011443713,4.385378e-05,2025-03-21 22:26:29.195000052
64249400141,798917864.202,-17.24821481,-55.9889447,117.2617,0.09509,156.403171,1.187438,1,8,0.06580240557,0,0.94230769231,-999,0.0001075975,1.08198e-06,0,150.0,2,1,10382.867194,0.00011848167,2.395888e-05,2025-04-25 17:37:44.202000022
74100600121,798923189.572,30.76836204,-89.8253462,19.3865,0.09409,127.493308,0.923901,1,12,0.01137392344,0,1.0,-999,0.00015025007,1.07173e-06,1,96.0,1,1,9978.397676,0.0001503833,2.131579e-05,2025-04-25 19:06:29.572000027
23261000231,798898124.579,51.59612534,6.6024133,14.795,0.09257,359.071977,1.078856,1,8,0.01644127071,0,0.96428571429,-999,0.00014327191,5.0282e-07,0,386.577271,2,1,11244.568972,0.00014241807,1.681876e-05,2025-04-25 12:08:44.578999996
82248000101,798928852.694,59.02172627,-127.845661,638.2509,0.09404,80.816966,0.432096,1,12,0.14873286552,1,0.9595959596,-999,0.00135456751,3.67289e-06,1,60.0,1,1,19795.076948,0.00135359824,1.35847e-05,2025-04-25 20:40:52.694000006
82299700051,798928892.803,57.12880642,-124.9816982,727.395,0.10219,96.627845,0.585908,1,4,0.32831789494,1,0.88,-999,0.0026781492,1.933204e-05,1,42.0,2,1,9929.81986,0.00269506717,2.689054e-05,2025-04-25 20:41:32.802999973
74299900951,798890597.102,46.16113917,-111.439533,1189.0352,0.09658,107.492913,0.523456,1,12,0.07318766069,0,0.95833333333,-999,0.00122124731,2.10185e-06,1,105.0,2,1,14347.95696,0.00122902478,2.121937e-05,2025-04-25 10:03:17.101999998
62491000021,786984107.553,-11.93589616,-50.6580029,193.3135,0.09207,616.928267,1.251274,1,8,0.319416115,0,0.94318181818,-999,0.00012779976,3.1181e-07,0,626.0,4,1,17572.021421,0.00012800255,9.27982e-06,2024-12-08 14:41:47.552999973
72589000181,786989341.545,41.75457627,-85.7964722,227.9769,0.15201,76.942358,0.471058,1,12,0.17715530396,0,0.62637362637,-999,0.00025006969,1.07874e-06,1,94.0,3,1,18116.886751,0.00026808216,1.43537e-05,2024-12-08 16:09:01.544999957
23283000041,786964447.237,52.52415471,11.9819126,30.4842,0.09852,201.918111,0.584937,1,8,0.3072966759,0,0.8024691358,-999,0.00016709676,1.07278e-06,0,211.961609,1,1,16184.752766,0.00016976901,1.309699e-05,2024-12-08 09:14:07.236999989
23285000111,786964467.001,51.62324041,12.9729511,74.7762,0.10452,115.52375,1.145094,1,8,0.00385121079,0,0.86206896552,-999,0.00019696806,1.61561e-06,0,126.524475,1,1,11552.070901,0.00020100218,5.319248e-05,2024-12-08 09:14:27.001000047
82289800011,786995294.911,54.00687341,-116.9102831,847.5919,0.10384,85.198963,0.621383,1,12,0.17835729486,1,0.875,-999,0.00340163157,3.70045e-06,1,60.0,2,1,11178.197021,0.00349398762,2.62278e-05,2024-12-08 17:48:14.911000013
72110600231,786950834.998,49.9868129,-79.0261976,231.5776,0.09951,201.824063,0.722022,1,8,0.04096427717,1,0.8,-999,0.00029575752,9.9466e-07,0,181.0,2,1,17987.785034,0.00031737104,1.381421e-05,2024-12-08 05:27:14.998000026
72150000051,786950856.317,51.53987272,-78.0654556,68.2474,0.12248,191.289564,1.114274,1,8,0.01845031218,1,0.79245283019,-999,0.00160762331,1.64655e-06,0,162.0,2,1,10572.589801,0.00189731258,2.360695e-05,2024-12-08 05:27:36.317000031
63516700171,786937378.669,-12.81486987,-40.3712987,248.1905,0.1197,79.889541,0.552279,1,8,0.14740949466,0,0.73076923077,-999,0.00019479126,8.69067e-06,0,107.5,3,1,10475.029626,0.00017170641,3.914004e-05,2024-12-08 01:42:58.669000030
63580500031,786937228.53,-21.61486805,-41.9647908,39.1717,0.10266,203.70185,0.793441,1,8,0.19648588332,0,0.93181818182,-999,0.00060881623,4.28111e-06,0,250.0,4,1,8817.240681,0.0005849286,3.662528e-05,2024-12-08 01:40:28.529999970
65220700151,797759378.771,-35.87007854,-69.9021066,1452.1327,0.09702,102.972267,0.63166,1,8,0.14992275121,0,1.0,-999,0.00344629568,1.69982e-06,0,85.5,2,1,11604.333031,0.00335119931,2.151396e-05,2025-04-12 07:49:38.771000028
82289800011,797811522.084,54.00687341,-116.9102831,847.3,0.09641,69.041676,0.548461,1,4,0.15736563996,1,0.96428571429,-999,0.00337231332,1.53485e-06,1,60.0,2,1,11178.197021,0.00348748924,2.278721e-05,2025-04-12 22:18:42.083999991
63580500031,797753456.117,-21.61486805,-41.9647908,39.5796,0.10069,227.824491,0.904095,1,8,0.12360131393,0,0.90909090909,-999,0.00062064158,3.26083e-06,0,250.0,4,1,8817.240681,0.00061227015,3.2356e-05,2025-04-12 06:10:56.116999984
62224100041,797800244.689,-6.77622462,-51.7561091,187.3063,0.10174,212.188438,0.672331,1,8,0.15720060031,0,0.98039215686,-999,0.00017997548,3.56726e-06,0,190.0,2,1,10124.106795,0.00016968068,2.707568e-05,2025-04-12 19:10:44.689000010
78299700101,797811712.534,43.39376527,-112.1454984,1400.5673,0.09535,144.729871,0.694572,1,12,0.00386394371,0,0.95588235294,-999,0.00071968423,1.16433e-06,1,105.0,2,1,13609.058061,0.00075697307,4.140065e-05,2025-04-12 22:21:52.534000039
73260400581,797805748.046,31.72440422,-84.0165432,60.1283,0.099,75.488632,0.5834,1,12,0.09413110636,0,0.95652173913,-999,0.00041621639,2.73417e-06,1,88.0,1,1,9136.292156,0.00039704665,2.959357e-05,2025-04-12 20:42:28.046000004
74294700281,797552447.936,42.13612845,-104.3938644,1265.6627,0.09378,37.277443,0.355832,1,4,0.04550942452,0,0.97802197802,-999,0.00094042924,1.34377e-06,1,63.0,2,1,18283.094256,0.00092584982,1.598899e-05,2025-04-09 22:20:47.935999990
23261000231,797489268.885,51.59612534,6.6024133,13.7718,0.09312,338.602144,0.776296,1,8,0.02327832027,0,1.0,-999,0.00015106669,6.9673e-07,0,386.577271,2,1,11244.568972,0.00015125896,1.833286e-05,2025-04-09 04:47:48.884999990
74294700281,797552447.936,42.13612845,-104.3938644,1265.6627,0.09378,37.277443,0.355832,1,4,0.04550942452,0,0.97802197802,-999,0.00094042924,1.34377e-06,1,63.0,2,1,18283.094256,0.00092584982,1.598899e-05,2025-04-09 22:20:47.935999990
63580500031,797541211.232,-21.61486805,-41.9647908,39.3862,0.10364,211.892897,0.868162,1,8,0.1813242656,0,0.88636363636,-999,0.00060867345,4.1032e-06,0,250.0,4,1,8817.240681,0.00059037179,3.776879e-05,2025-04-09 19:13:31.231999993
73140700011,798231530.194,42.95655356,-73.6329631,24.6909,0.11056,239.437618,1.08046,1,12,0.00667275523,0,0.8,-999,0.00010519982,1.21106e-06,1,210.0,2,1,10073.209855,0.00032210948,3.567813e-05,2025-04-17 18:58:50.194000006
21406100071,798174433.885,45.05059331,11.2359852,8.7455,0.09307,408.530269,1.143948,1,8,0.01019854353,0,1.0,-999,0.00011053648,7.1611e-07,0,277.0,1,1,10460.158804,0.00012039024,1.946867e-05,2025-04-17 03:07:13.884999990
82289200081,798205472.077,54.28517451,-113.95751,608.0585,0.11645,45.199262,0.478957,1,12,0.23906622153,1,0.74468085106,-999,0.0002694912,2.83279e-06,1,115.0,1,1,9303.866687,0.00026479882,2.860123e-05,2025-04-17 11:44:32.077000022
74242100031,798198958.015,35.27343073,-95.236667,145.0758,0.09584,296.13661,0.931774,1,12,0.00898157476,0,1.0,-999,0.00017902213,1.51157e-06,1,245.0,3,1,8883.881011,0.00016017366,2.514377e-05,2025-04-17 09:55:58.014999986
74226000261,798237844.627,34.77390975,-97.2581556,261.9731,0.1058,44.770247,0.430244,1,12,0.0,0,0.84745762712,-999,0.00049097212,4.05813e-06,1,84.0,1,1,11880.272197,0.00048450264,2.990608e-05,2025-04-17 20:44:04.626999974
74248300021,798237824.623,35.92414939,-97.429251,272.9217,0.0944,129.044118,0.681745,1,12,0.01979558407,0,0.953125,-999,0.00044460485,1.35514e-06,1,190.0,2,1,12825.233796,0.00042242376,2.001622e-05,2025-04-17 20:43:44.623000026
74294400141,798237734.197,41.28803559,-98.1431957,509.2327,0.09232,273.227103,1.344316,1,12,0.03263880602,0,1.0,-999,0.00094202392,5.4693e-07,1,151.0,2,1,10891.129266,0.00093477294,1.715824e-05,2025-04-17 20:42:14.197000027
74294400281,798237724.352,41.6643598,-98.9695118,623.1967,0.09492,157.024068,0.763416,1,12,0.00141082125,0,0.90721649485,-999,0.00114159813,5.7433e-07,1,123.0,2,1,19486.884462,0.00115348837,2.452574e-05,2025-04-17 20:42:04.351999998
24222100061,799496957.469,52.18805194,14.6998105,25.9567,0.09484,156.828391,0.684168,1,8,0.10220590916,0,0.98148148148,-999,0.00027185116,1.26662e-06,0,160.0,1,1,10804.179864,0.0002709431,2.189207e-05,2025-05-02 10:29:17.468999982
71249000081,799527824.836,52.40222708,-114.9521558,948.9028,0.09608,120.318747,0.616649,1,12,0.04559581774,0,1.0,-999,0.00164910309,1.93156e-06,1,84.0,2,1,10086.47868,0.00165832962,2.613732e-05,2025-05-02 19:03:44.835999966
74299900461,799527905.984,47.62387814,-112.5017541,1260.4409,0.09931,32.454877,0.411255,1,4,0.02352196485,0,0.97777777778,-999,0.00304696622,2.49698e-06,1,46.5,2,1,9058.733732,0.00304053771,3.019956e-05,2025-05-02 19:05:05.983999968
72556000171,799521851.489,41.30583759,-84.2254237,195.8541,0.09446,148.340973,0.805737,1,12,0.03449637079,0,0.98113207547,-999,0.00035157273,1.1751e-06,1,171.0,2,1,10677.136563,0.00038361922,2.191011e-05,2025-05-02 17:24:11.488999963
72556000371,799521852.202,41.00311184,-84.2646494,213.3665,0.11947,32.073613,0.507321,1,12,0.00322245591,0,0.78787878788,-999,0.00027460614,1.265732e-05,1,58.5,2,1,6503.895902,0.00030275896,7.119253e-05,2025-05-02 17:24:12.202000022
82248000101,803274133.054,59.10946465,-127.5302719,587.2157,0.09468,148.23879,1.114567,1,12,0.01927282133,0,1.0,-999,0.00033050939,1.08051e-06,0,121.0,2,1,9352.823185,0.00032140785,2.453072e-05,2025-06-15 03:42:13.054000020
82248000261,803274130.578,59.01995437,-127.8458158,640.0299,0.09319,103.811323,0.523061,1,12,0.04619009109,0,1.0,-999,0.00139605815,1.46654e-06,0,60.0,1,1,19801.931697,0.00140182616,1.443215e-05,2025-06-15 03:42:10.577999949
82249100021,803274143.421,59.70310132,-127.2918506,497.8868,0.09403,282.658139,1.044337,1,8,0.0103219536,0,1.0,-999,0.00055992041,8.6436e-07,0,234.0,2,1,10015.745015,0.00052557914,2.072752e-05,2025-06-15 03:42:23.421000004
64284300071,793336898.903,-18.07331988,-50.1833167,419.0485,0.10959,164.892824,0.529157,1,8,0.07518993499,0,0.79545454545,-999,0.00060665102,2.18997e-06,0,129.0,2,1,17622.321477,0.00062391307,1.739374e-05,2025-02-20 03:21:38.902999997
64284300071,793336898.903,-18.07331988,-50.1833167,419.0485,0.10959,164.892824,0.529157,1,8,0.07518993499,0,0.79545454545,-999,0.00060665102,2.18997e-06,0,129.0,2,1,17622.321477,0.00062391307,1.739374e-05,2025-02-20 03:21:38.902999997
73290000161,793389599.015,30.75360446,-88.6678423,7.4723,0.09271,270.452517,1.125251,1,12,0.00246425735,0,1.0,-999,0.00013940025,6.0864e-07,1,92.0,2,1,10423.81444,0.00013934569,1.852907e-05,2025-02-20 17:59:59.014999986
73290000231,793389608.412,31.11918649,-88.8147903,17.7901,0.0943,117.837961,0.497367,1,12,0.02514542924,0,0.95833333333,-999,0.00013457039,1.11041e-06,1,67.0,1,1,19156.2122,0.0001273854,1.728453e-05,2025-02-20 18:00:08.411999941
74100600171,797939585.234,31.18119546,-89.8292591,35.2345,0.10451,109.602565,0.680345,1,12,0.14896058074,0,0.8,-999,0.0001990668,2.32828e-06,1,94.0,1,1,9976.242817,0.00019400198,2.985855e-05,2025-04-14 09:53:05.233999968
74299900951,797946028.406,46.16113917,-111.439533,1189.1436,0.09279,124.487106,0.678068,1,12,0.00607036843,1,1.0,-999,0.00121639193,8.8908e-07,1,105.0,2,1,14347.95696,0.00122650253,1.699526e-05,2025-04-14 11:40:28.406000018
72599700011,797978341.211,46.69158596,-92.4176643,331.8997,0.09814,142.786997,1.139964,1,12,0.02722019881,1,1.0,-999,0.00436887426,3.08309e-06,1,94.0,3,1,5041.09723,0.00273567268,4.192635e-05,2025-04-14 20:39:01.210999966
73290000201,797978620.865,30.9468271,-88.7320477,9.7676,0.09441,146.634988,0.796441,1,12,0.00619368758,0,1.0,-999,0.00012542494,1.30468e-06,1,94.0,3,1,10350.124976,0.00011255457,2.311804e-05,2025-04-14 20:43:40.865000010
73290000231,797978620.413,31.11918649,-88.8147903,15.1462,0.09426,81.323138,0.438009,1,12,0.05463535883,0,0.95833333333,-999,0.00014893358,1.01699e-06,1,67.0,1,1,19156.2122,0.00013553061,1.333e-05,2025-04-14 20:43:40.412999988
74287600101,797978380.481,44.76524563,-91.6344407,226.1965,0.09241,169.421694,0.575537,1,12,0.00452915745,0,1.0,-999,0.00026778255,5.2862e-07,1,138.0,2,1,19780.847451,0.00026750885,1.151612e-05,2025-04-14 20:39:40.480999947
